rank	config_id	brand	topic	persona	format	locale	confidence_score	tier	rationale
670	stillness_press.overthinking.midlife_women.extended_book_2h.en-US	stillness_press	overthinking	midlife_women	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
671	stillness_press.overthinking.millennial_women_professionals.deep_book_6h.en-US	stillness_press	overthinking	millennial_women_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
672	stillness_press.overthinking.millennial_women_professionals.deep_book_4h.en-US	stillness_press	overthinking	millennial_women_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
673	stillness_press.overthinking.millennial_women_professionals.extended_book_2h.en-US	stillness_press	overthinking	millennial_women_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
674	stillness_press.overthinking.tech_finance_burnout.deep_book_6h.en-US	stillness_press	overthinking	tech_finance_burnout	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
675	stillness_press.overthinking.tech_finance_burnout.deep_book_4h.en-US	stillness_press	overthinking	tech_finance_burnout	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
676	stillness_press.overthinking.tech_finance_burnout.extended_book_2h.en-US	stillness_press	overthinking	tech_finance_burnout	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
677	stillness_press.sleep_anxiety.corporate_managers.deep_book_6h.en-US	stillness_press	sleep_anxiety	corporate_managers	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
678	stillness_press.sleep_anxiety.corporate_managers.deep_book_4h.en-US	stillness_press	sleep_anxiety	corporate_managers	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
679	stillness_press.sleep_anxiety.corporate_managers.extended_book_2h.en-US	stillness_press	sleep_anxiety	corporate_managers	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
680	stillness_press.sleep_anxiety.healthcare_rns.deep_book_6h.en-US	stillness_press	sleep_anxiety	healthcare_rns	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
681	stillness_press.sleep_anxiety.healthcare_rns.deep_book_4h.en-US	stillness_press	sleep_anxiety	healthcare_rns	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
682	stillness_press.sleep_anxiety.healthcare_rns.extended_book_2h.en-US	stillness_press	sleep_anxiety	healthcare_rns	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
683	stillness_press.sleep_anxiety.nyc_executives.deep_book_6h.en-US	stillness_press	sleep_anxiety	nyc_executives	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
684	stillness_press.sleep_anxiety.nyc_executives.deep_book_4h.en-US	stillness_press	sleep_anxiety	nyc_executives	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
685	stillness_press.sleep_anxiety.nyc_executives.extended_book_2h.en-US	stillness_press	sleep_anxiety	nyc_executives	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
686	stillness_press.sleep_anxiety.working_parents.deep_book_6h.en-US	stillness_press	sleep_anxiety	working_parents	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
687	stillness_press.sleep_anxiety.working_parents.deep_book_4h.en-US	stillness_press	sleep_anxiety	working_parents	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
688	stillness_press.sleep_anxiety.working_parents.extended_book_2h.en-US	stillness_press	sleep_anxiety	working_parents	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
689	cognitive_clarity.compassion_fatigue.gen_z_professionals.deep_book_6h.en-US	cognitive_clarity	compassion_fatigue	gen_z_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
690	cognitive_clarity.compassion_fatigue.gen_z_professionals.deep_book_4h.en-US	cognitive_clarity	compassion_fatigue	gen_z_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
691	cognitive_clarity.compassion_fatigue.gen_z_professionals.extended_book_2h.en-US	cognitive_clarity	compassion_fatigue	gen_z_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
692	cognitive_clarity.compassion_fatigue.midlife_women.deep_book_6h.en-US	cognitive_clarity	compassion_fatigue	midlife_women	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
693	cognitive_clarity.compassion_fatigue.midlife_women.deep_book_4h.en-US	cognitive_clarity	compassion_fatigue	midlife_women	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
694	cognitive_clarity.compassion_fatigue.midlife_women.extended_book_2h.en-US	cognitive_clarity	compassion_fatigue	midlife_women	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
695	cognitive_clarity.compassion_fatigue.millennial_women_professionals.deep_book_6h.en-US	cognitive_clarity	compassion_fatigue	millennial_women_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
696	cognitive_clarity.compassion_fatigue.millennial_women_professionals.deep_book_4h.en-US	cognitive_clarity	compassion_fatigue	millennial_women_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
697	cognitive_clarity.compassion_fatigue.millennial_women_professionals.extended_book_2h.en-US	cognitive_clarity	compassion_fatigue	millennial_women_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
698	cognitive_clarity.compassion_fatigue.tech_finance_burnout.deep_book_6h.en-US	cognitive_clarity	compassion_fatigue	tech_finance_burnout	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
699	cognitive_clarity.compassion_fatigue.tech_finance_burnout.deep_book_4h.en-US	cognitive_clarity	compassion_fatigue	tech_finance_burnout	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
700	cognitive_clarity.compassion_fatigue.tech_finance_burnout.extended_book_2h.en-US	cognitive_clarity	compassion_fatigue	tech_finance_burnout	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
701	cognitive_clarity.imposter_syndrome.gen_z_professionals.deep_book_6h.en-US	cognitive_clarity	imposter_syndrome	gen_z_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
702	cognitive_clarity.imposter_syndrome.gen_z_professionals.deep_book_4h.en-US	cognitive_clarity	imposter_syndrome	gen_z_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
703	cognitive_clarity.imposter_syndrome.gen_z_professionals.extended_book_2h.en-US	cognitive_clarity	imposter_syndrome	gen_z_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
704	cognitive_clarity.imposter_syndrome.midlife_women.deep_book_6h.en-US	cognitive_clarity	imposter_syndrome	midlife_women	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
705	cognitive_clarity.imposter_syndrome.midlife_women.deep_book_4h.en-US	cognitive_clarity	imposter_syndrome	midlife_women	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
706	cognitive_clarity.imposter_syndrome.midlife_women.extended_book_2h.en-US	cognitive_clarity	imposter_syndrome	midlife_women	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
707	cognitive_clarity.imposter_syndrome.millennial_women_professionals.deep_book_6h.en-US	cognitive_clarity	imposter_syndrome	millennial_women_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
708	cognitive_clarity.imposter_syndrome.millennial_women_professionals.deep_book_4h.en-US	cognitive_clarity	imposter_syndrome	millennial_women_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
709	cognitive_clarity.imposter_syndrome.millennial_women_professionals.extended_book_2h.en-US	cognitive_clarity	imposter_syndrome	millennial_women_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
710	cognitive_clarity.imposter_syndrome.tech_finance_burnout.deep_book_6h.en-US	cognitive_clarity	imposter_syndrome	tech_finance_burnout	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
711	cognitive_clarity.imposter_syndrome.tech_finance_burnout.deep_book_4h.en-US	cognitive_clarity	imposter_syndrome	tech_finance_burnout	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
712	cognitive_clarity.imposter_syndrome.tech_finance_burnout.extended_book_2h.en-US	cognitive_clarity	imposter_syndrome	tech_finance_burnout	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
713	cognitive_clarity.overthinking.gen_z_professionals.deep_book_6h.en-US	cognitive_clarity	overthinking	gen_z_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
714	cognitive_clarity.overthinking.gen_z_professionals.deep_book_4h.en-US	cognitive_clarity	overthinking	gen_z_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
715	cognitive_clarity.overthinking.gen_z_professionals.extended_book_2h.en-US	cognitive_clarity	overthinking	gen_z_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
716	cognitive_clarity.overthinking.midlife_women.deep_book_6h.en-US	cognitive_clarity	overthinking	midlife_women	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
717	cognitive_clarity.overthinking.midlife_women.deep_book_4h.en-US	cognitive_clarity	overthinking	midlife_women	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
718	cognitive_clarity.overthinking.midlife_women.extended_book_2h.en-US	cognitive_clarity	overthinking	midlife_women	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
719	cognitive_clarity.overthinking.millennial_women_professionals.deep_book_6h.en-US	cognitive_clarity	overthinking	millennial_women_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
720	cognitive_clarity.overthinking.millennial_women_professionals.deep_book_4h.en-US	cognitive_clarity	overthinking	millennial_women_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
721	cognitive_clarity.overthinking.millennial_women_professionals.extended_book_2h.en-US	cognitive_clarity	overthinking	millennial_women_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
722	cognitive_clarity.overthinking.tech_finance_burnout.deep_book_6h.en-US	cognitive_clarity	overthinking	tech_finance_burnout	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
723	cognitive_clarity.overthinking.tech_finance_burnout.deep_book_4h.en-US	cognitive_clarity	overthinking	tech_finance_burnout	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
724	cognitive_clarity.overthinking.tech_finance_burnout.extended_book_2h.en-US	cognitive_clarity	overthinking	tech_finance_burnout	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
725	sleep_repair_tw.anxiety.corporate_managers.deep_book_6h.en-US	sleep_repair_tw	anxiety	corporate_managers	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
726	sleep_repair_tw.anxiety.corporate_managers.deep_book_4h.en-US	sleep_repair_tw	anxiety	corporate_managers	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
727	sleep_repair_tw.anxiety.corporate_managers.extended_book_2h.en-US	sleep_repair_tw	anxiety	corporate_managers	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
728	sleep_repair_tw.anxiety.healthcare_rns.deep_book_6h.en-US	sleep_repair_tw	anxiety	healthcare_rns	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
729	sleep_repair_tw.anxiety.healthcare_rns.deep_book_4h.en-US	sleep_repair_tw	anxiety	healthcare_rns	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
730	sleep_repair_tw.anxiety.healthcare_rns.extended_book_2h.en-US	sleep_repair_tw	anxiety	healthcare_rns	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
731	sleep_repair_tw.anxiety.nyc_executives.deep_book_6h.en-US	sleep_repair_tw	anxiety	nyc_executives	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
732	sleep_repair_tw.anxiety.nyc_executives.deep_book_4h.en-US	sleep_repair_tw	anxiety	nyc_executives	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
733	sleep_repair_tw.anxiety.nyc_executives.extended_book_2h.en-US	sleep_repair_tw	anxiety	nyc_executives	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
734	sleep_repair_tw.anxiety.working_parents.deep_book_6h.en-US	sleep_repair_tw	anxiety	working_parents	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
735	sleep_repair_tw.anxiety.working_parents.deep_book_4h.en-US	sleep_repair_tw	anxiety	working_parents	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
736	sleep_repair_tw.anxiety.working_parents.extended_book_2h.en-US	sleep_repair_tw	anxiety	working_parents	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
737	sleep_repair_tw.sleep_anxiety.corporate_managers.deep_book_6h.en-US	sleep_repair_tw	sleep_anxiety	corporate_managers	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
738	sleep_repair_tw.sleep_anxiety.corporate_managers.deep_book_4h.en-US	sleep_repair_tw	sleep_anxiety	corporate_managers	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
739	sleep_repair_tw.sleep_anxiety.corporate_managers.extended_book_2h.en-US	sleep_repair_tw	sleep_anxiety	corporate_managers	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
740	sleep_repair_tw.sleep_anxiety.healthcare_rns.deep_book_6h.en-US	sleep_repair_tw	sleep_anxiety	healthcare_rns	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
741	sleep_repair_tw.sleep_anxiety.healthcare_rns.deep_book_4h.en-US	sleep_repair_tw	sleep_anxiety	healthcare_rns	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
742	sleep_repair_tw.sleep_anxiety.healthcare_rns.extended_book_2h.en-US	sleep_repair_tw	sleep_anxiety	healthcare_rns	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
743	sleep_repair_tw.sleep_anxiety.nyc_executives.deep_book_6h.en-US	sleep_repair_tw	sleep_anxiety	nyc_executives	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
744	sleep_repair_tw.sleep_anxiety.nyc_executives.deep_book_4h.en-US	sleep_repair_tw	sleep_anxiety	nyc_executives	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
745	sleep_repair_tw.sleep_anxiety.nyc_executives.extended_book_2h.en-US	sleep_repair_tw	sleep_anxiety	nyc_executives	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
746	sleep_repair_tw.sleep_anxiety.working_parents.deep_book_6h.en-US	sleep_repair_tw	sleep_anxiety	working_parents	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
747	sleep_repair_tw.sleep_anxiety.working_parents.deep_book_4h.en-US	sleep_repair_tw	sleep_anxiety	working_parents	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
748	sleep_repair_tw.sleep_anxiety.working_parents.extended_book_2h.en-US	sleep_repair_tw	sleep_anxiety	working_parents	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
749	stabilizer_tw.anxiety.corporate_managers.deep_book_6h.en-US	stabilizer_tw	anxiety	corporate_managers	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
750	stabilizer_tw.anxiety.corporate_managers.deep_book_4h.en-US	stabilizer_tw	anxiety	corporate_managers	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
751	stabilizer_tw.anxiety.corporate_managers.extended_book_2h.en-US	stabilizer_tw	anxiety	corporate_managers	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
752	stabilizer_tw.anxiety.healthcare_rns.deep_book_6h.en-US	stabilizer_tw	anxiety	healthcare_rns	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
753	stabilizer_tw.anxiety.healthcare_rns.deep_book_4h.en-US	stabilizer_tw	anxiety	healthcare_rns	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
754	stabilizer_tw.anxiety.healthcare_rns.extended_book_2h.en-US	stabilizer_tw	anxiety	healthcare_rns	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
755	stabilizer_tw.anxiety.nyc_executives.deep_book_6h.en-US	stabilizer_tw	anxiety	nyc_executives	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
756	stabilizer_tw.anxiety.nyc_executives.deep_book_4h.en-US	stabilizer_tw	anxiety	nyc_executives	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
757	stabilizer_tw.anxiety.nyc_executives.extended_book_2h.en-US	stabilizer_tw	anxiety	nyc_executives	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
758	stabilizer_tw.anxiety.working_parents.deep_book_6h.en-US	stabilizer_tw	anxiety	working_parents	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
759	stabilizer_tw.anxiety.working_parents.deep_book_4h.en-US	stabilizer_tw	anxiety	working_parents	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
760	stabilizer_tw.anxiety.working_parents.extended_book_2h.en-US	stabilizer_tw	anxiety	working_parents	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
761	stabilizer_tw.burnout.corporate_managers.deep_book_6h.en-US	stabilizer_tw	burnout	corporate_managers	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
762	stabilizer_tw.burnout.corporate_managers.deep_book_4h.en-US	stabilizer_tw	burnout	corporate_managers	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
763	stabilizer_tw.burnout.corporate_managers.extended_book_2h.en-US	stabilizer_tw	burnout	corporate_managers	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
764	stabilizer_tw.burnout.healthcare_rns.deep_book_6h.en-US	stabilizer_tw	burnout	healthcare_rns	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
765	stabilizer_tw.burnout.healthcare_rns.deep_book_4h.en-US	stabilizer_tw	burnout	healthcare_rns	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
766	stabilizer_tw.burnout.healthcare_rns.extended_book_2h.en-US	stabilizer_tw	burnout	healthcare_rns	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
767	stabilizer_tw.burnout.nyc_executives.deep_book_6h.en-US	stabilizer_tw	burnout	nyc_executives	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
768	stabilizer_tw.burnout.nyc_executives.deep_book_4h.en-US	stabilizer_tw	burnout	nyc_executives	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
769	stabilizer_tw.burnout.nyc_executives.extended_book_2h.en-US	stabilizer_tw	burnout	nyc_executives	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
770	stabilizer_tw.burnout.working_parents.deep_book_6h.en-US	stabilizer_tw	burnout	working_parents	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
771	stabilizer_tw.burnout.working_parents.deep_book_4h.en-US	stabilizer_tw	burnout	working_parents	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
772	stabilizer_tw.burnout.working_parents.extended_book_2h.en-US	stabilizer_tw	burnout	working_parents	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
773	stabilizer_tw.overthinking.gen_z_professionals.deep_book_6h.en-US	stabilizer_tw	overthinking	gen_z_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
774	stabilizer_tw.overthinking.gen_z_professionals.deep_book_4h.en-US	stabilizer_tw	overthinking	gen_z_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
775	stabilizer_tw.overthinking.gen_z_professionals.extended_book_2h.en-US	stabilizer_tw	overthinking	gen_z_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
776	stabilizer_tw.overthinking.midlife_women.deep_book_6h.en-US	stabilizer_tw	overthinking	midlife_women	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
777	stabilizer_tw.overthinking.midlife_women.deep_book_4h.en-US	stabilizer_tw	overthinking	midlife_women	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
778	stabilizer_tw.overthinking.midlife_women.extended_book_2h.en-US	stabilizer_tw	overthinking	midlife_women	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
779	stabilizer_tw.overthinking.millennial_women_professionals.deep_book_6h.en-US	stabilizer_tw	overthinking	millennial_women_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
780	stabilizer_tw.overthinking.millennial_women_professionals.deep_book_4h.en-US	stabilizer_tw	overthinking	millennial_women_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
781	stabilizer_tw.overthinking.millennial_women_professionals.extended_book_2h.en-US	stabilizer_tw	overthinking	millennial_women_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
782	stabilizer_tw.overthinking.tech_finance_burnout.deep_book_6h.en-US	stabilizer_tw	overthinking	tech_finance_burnout	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
783	stabilizer_tw.overthinking.tech_finance_burnout.deep_book_4h.en-US	stabilizer_tw	overthinking	tech_finance_burnout	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
784	stabilizer_tw.overthinking.tech_finance_burnout.extended_book_2h.en-US	stabilizer_tw	overthinking	tech_finance_burnout	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
785	panic_first_aid_tw.anxiety.corporate_managers.deep_book_6h.en-US	panic_first_aid_tw	anxiety	corporate_managers	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
786	panic_first_aid_tw.anxiety.corporate_managers.deep_book_4h.en-US	panic_first_aid_tw	anxiety	corporate_managers	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
787	panic_first_aid_tw.anxiety.corporate_managers.extended_book_2h.en-US	panic_first_aid_tw	anxiety	corporate_managers	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
788	panic_first_aid_tw.anxiety.healthcare_rns.deep_book_6h.en-US	panic_first_aid_tw	anxiety	healthcare_rns	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
789	panic_first_aid_tw.anxiety.healthcare_rns.deep_book_4h.en-US	panic_first_aid_tw	anxiety	healthcare_rns	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
790	panic_first_aid_tw.anxiety.healthcare_rns.extended_book_2h.en-US	panic_first_aid_tw	anxiety	healthcare_rns	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
791	panic_first_aid_tw.anxiety.nyc_executives.deep_book_6h.en-US	panic_first_aid_tw	anxiety	nyc_executives	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
792	panic_first_aid_tw.anxiety.nyc_executives.deep_book_4h.en-US	panic_first_aid_tw	anxiety	nyc_executives	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
793	panic_first_aid_tw.anxiety.nyc_executives.extended_book_2h.en-US	panic_first_aid_tw	anxiety	nyc_executives	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
794	panic_first_aid_tw.anxiety.working_parents.deep_book_6h.en-US	panic_first_aid_tw	anxiety	working_parents	deep_book_6h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
795	panic_first_aid_tw.anxiety.working_parents.deep_book_4h.en-US	panic_first_aid_tw	anxiety	working_parents	deep_book_4h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
796	panic_first_aid_tw.anxiety.working_parents.extended_book_2h.en-US	panic_first_aid_tw	anxiety	working_parents	extended_book_2h	en-US	6.7	T2-priority	tier1-topic;brand-affinity
797	panic_first_aid_tw.social_anxiety.gen_z_professionals.deep_book_6h.en-US	panic_first_aid_tw	social_anxiety	gen_z_professionals	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
798	panic_first_aid_tw.social_anxiety.gen_z_professionals.deep_book_4h.en-US	panic_first_aid_tw	social_anxiety	gen_z_professionals	deep_book_4h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
799	panic_first_aid_tw.social_anxiety.gen_z_professionals.extended_book_2h.en-US	panic_first_aid_tw	social_anxiety	gen_z_professionals	extended_book_2h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
800	panic_first_aid_tw.social_anxiety.midlife_women.deep_book_6h.en-US	panic_first_aid_tw	social_anxiety	midlife_women	deep_book_6h	en-US	6.7	T2-priority	tier1-persona;brand-affinity
