atom_id	persona	topic	locale	voice_id	params_hash	char_count	r2_key	bytes	sha256	status	speakable_preview	speakable_text
EVG-ENUS-BODY-HEAL-R-03	healthcare_rns	body_image	en-US	english_female	e4f532e4a0587134	150	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-R-03.mp3	79450	c31c32afceca139b09ca3de804121ddd1486ee2d419c79d53499a332475bbbc3	ok	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? A body is something you live in, not a project that is always overdue.
EVG-ENUS-BODY-HEAL-SP-01	healthcare_rns	body_image	en-US	english_female	3155e57cc3ebf85a	157	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-SP-01.mp3	88376	1420f4b4098956a770efde1b66e53f564948eb13481474a5cc3b1a2d3660f26b	ok	Save this. A body is something you live in, not a project that is always overdue	Save this. A body is something you live in, not a project that is always overdue. Use it the next time body image tries to disguise itself as responsibility.
EVG-ENUS-BODY-HEAL-SP-02	healthcare_rns	body_image	en-US	english_female	e6cbbd2eb755cc06	120	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-SP-02.mp3	80674	4a8909901a398be7ecf025ae90331db03112188cfb17fb6783075b19ede9df0c	ok	Bookmark the pattern. Signal, reset, next action. A body is something you live i	Bookmark the pattern. Signal, reset, next action. A body is something you live in, not a project that is always overdue.
EVG-ENUS-BODY-HEAL-SP-03	healthcare_rns	body_image	en-US	english_female	1246db368d698ce4	168	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-SP-03.mp3	94222	3d9aae173614bae69ddc1b88b5b8a39aba695f8d2bab460d3579f7faa06a3a5b	ok	The note worth keeping is this. A body is something you live in, not a project t	The note worth keeping is this. A body is something you live in, not a project that is always overdue. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-BODY-HEAL-SS-01	healthcare_rns	body_image	en-US	english_female	ed4ad3eea319c5ff	242	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-SS-01.mp3	124702	5d047f62e024eba3a6a4cce1511dbf06577bcf59ba1c37394881ed942f8aa0c5	ok	You can feel it after charting with sore feet. A mirror check that doesn't land,	You can feel it after charting with sore feet. A mirror check that doesn't land, a photo you keep retaking. And clothes chosen to hide instead of to wear. The post can start there because the body noticed the pattern before your calendar did.
EVG-ENUS-BODY-HEAL-SS-02	healthcare_rns	body_image	en-US	english_female	e3389ee97870841b	217	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-SS-02.mp3	111664	77acb39b0929004e06d6512b7c902df37ac720eb275bdd91cd255a87a7935238	ok	This is the moment where healthcare nurses often look fine from the outside whil	This is the moment where healthcare nurses often look fine from the outside while carrying a mirror check that doesn't land, a photo you keep retaking. And clothes chosen to hide instead of to wear inside the workday.
EVG-ENUS-BODY-HEAL-SS-03	healthcare_rns	body_image	en-US	english_female	8202598abab50ee8	200	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-SS-03.mp3	101083	5b97ad9343482c60f74992716b5914a483febd575d3f22d72229493f9b8abf87	ok	The signal is small but specific. A mirror check that doesn't land, a photo you 	The signal is small but specific. A mirror check that doesn't land, a photo you keep retaking. And clothes chosen to hide instead of to wear. That is enough information to pause before pushing harder.
EVG-ENUS-BODY-HEAL-TS-01	healthcare_rns	body_image	en-US	english_female	4d619e357eeb88c6	174	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-TS-01.mp3	93044	d10606361fd356209afd9d7a8f86a88e646c6fd08f50686caaa044c42094d06c	ok	Try this. Turn away from the mirror, name one thing your body let you do today. 	Try this. Turn away from the mirror, name one thing your body let you do today. And get dressed for that. Keep it small enough to finish before your brain starts negotiating.
EVG-ENUS-BODY-HEAL-TS-02	healthcare_rns	body_image	en-US	english_female	7c21a2e9effb3aa2	187	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-TS-02.mp3	99018	49b2483d341e91923f2f48d2e74eb3d6c405fa83b95c786a7ba5b2f9e4b55383	ok	Run the ninety-second reset. Turn away from the mirror, name one thing your body	Run the ninety-second reset. Turn away from the mirror, name one thing your body let you do today. And get dressed for that. Then choose the next visible action, not the entire life plan.
EVG-ENUS-BODY-HEAL-TS-03	healthcare_rns	body_image	en-US	english_female	b84e74c8ef6ea7cf	180	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/body_image/EVG-ENUS-BODY-HEAL-TS-03.mp3	96101	352af674bbfd5566904254936c9639180f5397e87a91ab3135e943c636966656	ok	Use this as a script for your body. Turn away from the mirror, name one thing yo	Use this as a script for your body. Turn away from the mirror, name one thing your body let you do today. And get dressed for that. Repeat once, then decide from the quieter state.
EVG-ENUS-BOUN-CORP-B-01	corporate_managers	boundaries	en-US	english_male	12d67b29796a0b84	114	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-B-01.mp3	65403	5a144f1eeb273fbcf66575e4c9e076f476ad97cdf8256cc05ddaa739b80b981e	ok	That is the hinge. Once the signal is named, the next atom should offer one acti	That is the hinge. Once the signal is named, the next atom should offer one action instead of another explanation.
EVG-ENUS-BOUN-CORP-B-02	corporate_managers	boundaries	en-US	english_male	2fb05313c43d5271	128	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-B-02.mp3	63103	48c816c1a3569cd923004111acea6dcffd658993d4fe319c11f412e19a77ee50	ok	From here, the post should move from recognition to relief, because recognition 	From here, the post should move from recognition to relief, because recognition without a tool can leave the reader open-looped.
EVG-ENUS-BOUN-CORP-B-03	corporate_managers	boundaries	en-US	english_male	e974c7e705a27d58	107	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-B-03.mp3	66037	4d700e95aa46029b0d1a269e2fae90fc6372a29ba3004eb6c3a0b7f3ab48048e	ok	This is where the assembly turns practical. The body signal sets up the reset. A	This is where the assembly turns practical. The body signal sets up the reset. And the reset earns the CTA.
EVG-ENUS-BOUN-CORP-CA-01	corporate_managers	boundaries	en-US	english_male	ca6e69545f9afadd	58	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-CA-01.mp3	25393	91b57670c35d4ebcf2d4b06ed8d9295ce756a971d970d489a22809aa18eaf9a4	ok	Comment NO if you want the draft checklist for this reset.	Comment NO if you want the draft checklist for this reset.
EVG-ENUS-BOUN-CORP-CA-02	corporate_managers	boundaries	en-US	english_male	221aece81e7e60bd	117	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-CA-02.mp3	61257	e26173dec5351bb3f034d275e0124864a7f931c798b0eec8a9c0fb8ae6392d51	ok	Save this for your next between back-to-back meetings. One reread is easier than	Save this for your next between back-to-back meetings. One reread is easier than reinventing the tool while stressed.
EVG-ENUS-BOUN-CORP-CA-03	corporate_managers	boundaries	en-US	english_male	2327b0f2dea202f0	76	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-CA-03.mp3	33513	6d73145fd4decd5c3e08a2c6d0b4b591286b448f82782257bd452ad33c642214	ok	Share this with someone who says yes before they've checked with themselves.	Share this with someone who says yes before they've checked with themselves.
EVG-ENUS-BOUN-CORP-HC-01	corporate_managers	boundaries	en-US	english_male	eb21e72728bf18f1	94	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-HC-01.mp3	51320	4b95b566bf341e70ef4ed95080cca5b046669542ccfbacd81e6d2f374abfc735	ok	Corporate managers. Assuming a clear no will cost you the relationship is not th	Corporate managers. Assuming a clear no will cost you the relationship is not the whole story.
EVG-ENUS-BOUN-CORP-HC-02	corporate_managers	boundaries	en-US	english_male	fedd7e1d899ffb47	83	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-HC-02.mp3	51185	9e9e576bdc50b28cb78b8949a2d031de4c289e0a0ef7e18f4d306ccb2c713666	ok	If a fast sure, no problem is familiar, this boundary pattern needs a better res	If a fast sure, no problem is familiar, this boundary pattern needs a better reset.
EVG-ENUS-BOUN-CORP-HC-03	corporate_managers	boundaries	en-US	english_male	70c5181ea426d658	101	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-HC-03.mp3	46675	ff245d9e167d06c4b3ecc35d0a08d47a9e18c7218458c191b370d71037b98105	ok	The hidden cost of boundaries is not selfishness. It is doing other people's wor	The hidden cost of boundaries is not selfishness. It is doing other people's work on top of your own.
EVG-ENUS-BOUN-CORP-ME-01	corporate_managers	boundaries	en-US	english_male	6f34d13ec50ea5fd	217	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-ME-01.mp3	104394	4318511af6761caca2b223703eb5a3c38d956fadf17756b8fd8b8875c9f6244d	ok	The mechanism is simple. Saying no gets processed as a risk to the relationship 	The mechanism is simple. Saying no gets processed as a risk to the relationship instead of routine maintenance of it. That is why a better boundaries post gives the reader a concrete action, not a motivational slogan.
EVG-ENUS-BOUN-CORP-ME-02	corporate_managers	boundaries	en-US	english_male	d63b3101721abe9c	220	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-ME-02.mp3	120644	2bab95f22120b838f7800928d4d6b30a5b0671813216a14c4be0ba8ed10693de	ok	The boundary struggle often persists because saying no gets processed as a risk 	The boundary struggle often persists because saying no gets processed as a risk to the relationship instead of routine maintenance of it. Pushing harder can look like progress while the underlying pattern stays the same.
EVG-ENUS-BOUN-CORP-ME-03	corporate_managers	boundaries	en-US	english_male	9a0d48cd22eddeca	231	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-ME-03.mp3	119088	7eca01bb16556040bf59122a70a206265797aada1065491e89c896bf573591ec	ok	Under pressure, the mind looks for the fastest way to feel in control. Saying no	Under pressure, the mind looks for the fastest way to feel in control. Saying no gets processed as a risk to the relationship instead of routine maintenance of it. So the coping habit can feel productive while it drains the system.
EVG-ENUS-BOUN-CORP-PA-01	corporate_managers	boundaries	en-US	english_male	e4ae4d1664d0d47b	218	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-PA-01.mp3	99035	db0cdafd7670d3066333ec610fee419e763ef77c22cb9c5b42b40b40a9eb91d3	ok	The cost is not just mood. When the boundary struggle becomes normal, you say ye	The cost is not just mood. When the boundary struggle becomes normal, you say yes before you've checked with yourself, resentment builds quietly. And the people closest to you get the leftover version of your patience.
EVG-ENUS-BOUN-CORP-PA-02	corporate_managers	boundaries	en-US	english_male	e1978e588be72926	157	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-PA-02.mp3	86456	6fa9fc6931044a011e61bf987757a376df91cb5b4631409745d1c63c17d82987	ok	Trying to outrun boundaries usually makes the loop more expensive. More over-com	Trying to outrun boundaries usually makes the loop more expensive. More over-committing, more silent resentment. And less energy for what you actually chose.
EVG-ENUS-BOUN-CORP-PA-03	corporate_managers	boundaries	en-US	english_male	05dad2a119ceabbd	125	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-PA-03.mp3	52989	9dd2328a6063b25b1385d770430c4e065c8d2990931065ee5ed915b2f13fe4b2	ok	If the pattern repeats, it quietly taxes team clarity. You keep functioning. But	If the pattern repeats, it quietly taxes team clarity. You keep functioning. But the margin around your attention disappears.
EVG-ENUS-BOUN-CORP-R-01	corporate_managers	boundaries	en-US	english_male	87ca2c8a40a81bfe	167	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-R-01.mp3	86059	53c2c50792e987396a327793c3585cedde565d4c0fbb3dda81c00b52e2055bef	ok	Reframe it this way. A clear no now costs less than a resentful yes later. The g	Reframe it this way. A clear no now costs less than a resentful yes later. The goal is not to win a debate with your nervous system. It is to give it a clearer signal.
EVG-ENUS-BOUN-CORP-R-02	corporate_managers	boundaries	en-US	english_male	06ac4361ef8944b4	141	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-R-02.mp3	83011	3c17d637f1098f71d1ede519a208c11fc4e7d0d91e17942cd193c6446cb7922e	ok	A useful reframe. Your response makes sense. But it does not have to run the nex	A useful reframe. Your response makes sense. But it does not have to run the next hour. A clear no now costs less than a resentful yes later.
EVG-ENUS-BOUN-CORP-R-03	corporate_managers	boundaries	en-US	english_male	15227c91b653e2a5	133	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-R-03.mp3	72544	e8e25026c52715a544404dae5a60b3598e4d94204ba2835234a955a0c42b5fc2	ok	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? A clear no now costs less than a resentful yes later.
EVG-ENUS-BOUN-CORP-SP-01	corporate_managers	boundaries	en-US	english_male	aefbc81cfd836d25	140	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-SP-01.mp3	85548	2ebd4091d7105be72bfbe8a557df7ee194102f6d99588b332ec063e4ff490a63	ok	Save this. A clear no now costs less than a resentful yes later. Use it the next	Save this. A clear no now costs less than a resentful yes later. Use it the next time boundaries tries to disguise itself as responsibility.
EVG-ENUS-BOUN-CORP-SP-02	corporate_managers	boundaries	en-US	english_male	14a5b5bc7870aa05	103	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-SP-02.mp3	71452	6c23f5aa453fbecfa327cca81378ef42e71ab4b577990385506812a90d74bf91	ok	Bookmark the pattern. Signal, reset, next action. A clear no now costs less than	Bookmark the pattern. Signal, reset, next action. A clear no now costs less than a resentful yes later.
EVG-ENUS-BOUN-CORP-SP-03	corporate_managers	boundaries	en-US	english_male	5bf760965801628e	151	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-SP-03.mp3	95161	91c8f0f9a4aff240e0eed67d267b127bc7170fb0d1b1cbe59a999a2633e890d2	ok	The note worth keeping is this. A clear no now costs less than a resentful yes l	The note worth keeping is this. A clear no now costs less than a resentful yes later. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-BOUN-CORP-SS-01	corporate_managers	boundaries	en-US	english_male	564ece50870bf5bb	217	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/boundaries/EVG-ENUS-BOUN-CORP-SS-01.mp3	110929	e29126444ea9d9d286984ecdca46111a32ee8c3764ab28b7dea7f2bfc2cdbfe1	ok	You can feel it between back-to-back meetings. A fast sure, no problem, a clench	You can feel it between back-to-back meetings. A fast sure, no problem, a clenched jaw. And quiet resentment that shows up later. The post can start there because the body noticed the pattern before your calendar did.
